,DEPTH,VP_FRMB,VS_FRMB,RHO_FRMB,PHIE,VSH,VP_FRMO,VS_FRMO,RHO_FRMO
16074,2035.375,2231.8782,865.9234,2.2081,0.2694,0.87,2231.8782,865.9234,2.2081
16075,2035.5,2226.3894,861.5533,2.2107,0.2678,0.8932,2226.3894,861.5533,2.2107
16076,2035.625,2230.936,857.5391,2.2168,0.2639,0.9177,2230.936,857.5391,2.2168
16077,2035.75,2249.5986,861.7804,2.2266,0.2578,0.9435,2249.5986,861.7804,2.2266
16078,2035.875,2270.3667,874.9327,2.2371,0.2513,0.9724,2270.3667,874.9327,2.2371
16079,2036.0,2279.5974,887.5941,2.2429,0.2477,0.99,2279.5974,887.5941,2.2429
16080,2036.125,2281.5381,892.6215,2.2441,0.247,0.99,2281.5381,892.6215,2.2441
16081,2036.25,2281.7205,893.5939,2.2437,0.2472,0.99,2281.7205,893.5939,2.2437
16082,2036.375,2274.0845,892.4074,2.2406,0.2491,0.9849,2274.0845,892.4074,2.2406
16083,2036.5,2252.7036,884.3122,2.2336,0.2535,0.9702,2252.7036,884.3122,2.2336
16084,2036.625,2232.9814,868.3774,2.2275,0.2573,0.9647,2232.9814,868.3774,2.2275
16085,2036.75,2222.9236,854.6767,2.2261,0.2582,0.9746,2222.9236,854.6767,2.2261
16086,2036.875,2221.342,847.7786,2.2273,0.2574,0.981,2221.342,847.7786,2.2273
16087,2037.0,2225.0679,846.9181,2.2294,0.2561,0.9877,2225.0679,846.9181,2.2294
16088,2037.125,2233.4524,850.2596,2.232,0.2545,0.99,2233.4524,850.2596,2.232
16089,2037.25,2245.3428,857.2448,2.2351,0.2526,0.99,2245.3428,857.2448,2.2351
16090,2037.375,2256.4375,866.3674,2.2379,0.2508,0.99,2256.4375,866.3674,2.2379
16091,2037.5,2260.3418,873.7804,2.2389,0.2502,0.99,2260.3418,873.7804,2.2389
16092,2037.625,2258.7754,875.8387,2.2385,0.2504,0.99,2258.7754,875.8387,2.2385
16093,2037.75,2258.7778,874.8358,2.2385,0.2504,0.99,2258.7778,874.8358,2.2385
16094,2037.875,2261.2993,875.2136,2.2391,0.2501,0.99,2261.2993,875.2136,2.2391
16095,2038.0,2261.9258,876.7869,2.2392,0.25,0.99,2261.9258,876.7869,2.2392
16096,2038.125,2260.1702,876.9241,2.2369,0.2514,0.9876,2260.1702,876.9241,2.2369
16097,2038.25,2256.1462,875.9756,2.2298,0.2559,0.9563,2256.1462,875.9756,2.2298
16098,2038.375,2254.3328,875.349,2.2225,0.2604,0.9038,2254.3328,875.349,2.2225
16099,2038.5,2258.3379,876.8563,2.2232,0.2599,0.9085,2258.3379,876.8563,2.2232
16100,2038.625,2264.3003,879.896,2.2296,0.256,0.9473,2264.3003,879.896,2.2296
16101,2038.75,2272.0164,883.1873,2.2344,0.253,0.9585,2272.0164,883.1873,2.2344
16102,2038.875,2283.2024,889.0665,2.2369,0.2514,0.9533,2283.2024,889.0665,2.2369
16103,2039.0,2297.126,898.4633,2.2392,0.25,0.9485,2297.126,898.4633,2.2392
16104,2039.125,2305.0999,908.6754,2.2404,0.2493,0.9432,2305.0999,908.6754,2.2404
16105,2039.25,2302.1423,913.1708,2.2406,0.2491,0.9422,2302.1423,913.1708,2.2406
16106,2039.375,2302.291,910.8849,2.2437,0.2472,0.9663,2302.291,910.8849,2.2437
16107,2039.5,2310.1169,911.1853,2.2473,0.2449,0.983,2310.1169,911.1853,2.2473
16108,2039.625,2321.8992,917.7416,2.2466,0.2453,0.9567,2321.8992,917.7416,2.2466
16109,2039.75,2333.1221,928.3328,2.2438,0.2471,0.9231,2333.1221,928.3328,2.2438
16110,2039.875,2339.0762,947.9,2.2427,0.2478,0.9119,2339.0762,947.9,2.2427
16111,2040.0,2335.0085,958.8489,2.2425,0.2479,0.9182,2335.0085,958.8489,2.2425
16112,2040.125,2320.8152,932.518,2.2409,0.2489,0.9281,2320.8152,932.518,2.2409
16113,2040.25,2301.7358,915.6511,2.2383,0.2506,0.9371,2301.7358,915.6511,2.2383
16114,2040.375,2285.1343,913.3016,2.2374,0.2511,0.9508,2285.1343,913.3016,2.2374
16115,2040.5,2276.4001,916.0573,2.2393,0.2499,0.9757,2276.4001,916.0573,2.2393
16116,2040.625,2275.717,921.451,2.2419,0.2483,0.99,2275.717,921.451,2.2419
16117,2040.75,2279.3193,928.9255,2.2435,0.2473,0.99,2279.3193,928.9255,2.2435
16118,2040.875,2286.2375,936.6075,2.2452,0.2462,0.99,2286.2375,936.6075,2.2452
16119,2041.0,2297.6658,943.2881,2.248,0.2445,0.99,2297.6658,943.2881,2.248
16120,2041.125,2308.3259,947.2664,2.2502,0.2431,0.99,2308.3259,947.2664,2.2502
16121,2041.25,2313.3752,947.498,2.2483,0.2443,0.9804,2313.3752,947.498,2.2483
16122,2041.375,2313.0994,942.6475,2.2408,0.249,0.9401,2313.0994,942.6475,2.2408
16123,2041.5,2306.1211,931.9241,2.2312,0.255,0.886,2306.1211,931.9241,2.2312
16124,2041.625,2294.936,918.8745,2.2283,0.2568,0.8826,2294.936,918.8745,2.2283
16125,2041.75,2284.7104,907.3578,2.2344,0.253,0.943,2284.7104,907.3578,2.2344
16126,2041.875,2275.6987,895.6755,2.2403,0.2493,0.99,2275.6987,895.6755,2.2403
16127,2042.0,2257.3027,887.5013,2.2383,0.2506,0.99,2257.3027,887.5013,2.2383
16128,2042.125,2232.9165,893.5435,2.2321,0.2544,0.99,2232.9165,893.5435,2.2321
16129,2042.25,2228.4414,920.7426,2.2303,0.2555,0.99,2228.4414,920.7426,2.2303
16130,2042.375,2240.8643,949.2401,2.233,0.2538,0.9881,2240.8643,949.2401,2.233
16131,2042.5,2261.5569,959.9771,2.2358,0.2521,0.9752,2261.5569,959.9771,2.2358
16132,2042.625,2286.7783,965.4483,2.2398,0.2496,0.9573,2286.7783,965.4483,2.2398
16133,2042.75,2318.4792,974.4644,2.2484,0.2442,0.9639,2318.4792,974.4644,2.2484
16134,2042.875,2349.7598,983.2235,2.2589,0.2377,0.9845,2349.7598,983.2235,2.2589
16135,2043.0,2372.0815,988.5664,2.2657,0.2334,0.99,2372.0815,988.5664,2.2657
16136,2043.125,2382.229,999.6633,2.2665,0.233,0.9856,2382.229,999.6633,2.2665
16137,2043.25,2383.1233,1008.6707,2.261,0.2364,0.9589,2383.1233,1008.6707,2.261
16138,2043.375,2379.1763,1011.3885,2.2519,0.2421,0.9089,2379.1763,1011.3885,2.2519
16139,2043.5,2372.6279,1009.9925,2.2453,0.2462,0.8795,2372.6279,1009.9925,2.2453
16140,2043.625,2364.5337,1005.3842,2.2446,0.2466,0.8932,2364.5337,1005.3842,2.2446
16141,2043.75,2352.7222,991.3087,2.2462,0.2456,0.9186,2352.7222,991.3087,2.2462
16142,2043.875,2340.6921,972.3685,2.2477,0.2447,0.9369,2340.6921,972.3685,2.2477
16143,2044.0,2333.5039,959.7882,2.2507,0.2428,0.9624,2333.5039,959.7882,2.2507
16144,2044.125,2335.083,957.2815,2.2548,0.2402,0.982,2335.083,957.2815,2.2548
16145,2044.25,2342.7866,960.7767,2.2585,0.2379,0.99,2342.7866,960.7767,2.2585
16146,2044.375,2348.8105,964.0433,2.2605,0.2367,0.99,2348.8105,964.0433,2.2605
16147,2044.5,2353.1711,969.044,2.2614,0.2361,0.99,2353.1711,969.044,2.2614
16148,2044.625,2362.1975,974.6669,2.2636,0.2347,0.99,2362.1975,974.6669,2.2636
16149,2044.75,2375.0605,972.1973,2.267,0.2326,0.99,2375.0605,972.1973,2.267
16150,2044.875,2375.7852,958.1365,2.2671,0.2325,0.99,2375.7852,958.1365,2.2671
16151,2045.0,2362.3372,941.8241,2.2633,0.2349,0.989,2362.3372,941.8241,2.2633
16152,2045.125,2349.7002,936.3641,2.2586,0.2379,0.9837,2349.7002,936.3641,2.2586
16153,2045.25,2336.6086,935.7018,2.2516,0.2422,0.9659,2336.6086,935.7018,2.2516
16154,2045.375,2319.3552,930.3498,2.2384,0.2505,0.9285,2319.3552,930.3498,2.2384
16155,2045.5,2306.0139,922.7794,2.22,0.262,0.8505,2306.0139,922.7794,2.22
16156,2045.625,2310.4829,920.6693,2.2065,0.2703,0.7563,2310.4829,920.6693,2.2065
16157,2045.75,2324.4534,927.1243,2.207,0.2701,0.7457,2324.4534,927.1243,2.207
16158,2045.875,2341.3469,939.7084,2.2191,0.2625,0.7985,2341.3469,939.7084,2.2191
16159,2046.0,2360.8882,961.2932,2.2355,0.2523,0.8588,2360.8882,961.2932,2.2355
16160,2046.125,2379.5559,985.9987,2.2512,0.2425,0.9099,2379.5559,985.9987,2.2512
16161,2046.25,2404.0222,1005.0081,2.2662,0.2332,0.96,2404.0222,1005.0081,2.2662
16162,2046.375,2445.2766,1011.0263,2.2816,0.2235,0.99,2445.2766,1011.0263,2.2816
16163,2046.5,2477.99,1010.2335,2.2912,0.2176,0.99,2477.99,1010.2335,2.2912
16164,2046.625,2489.8018,1015.058,2.2919,0.2171,0.9837,2489.8018,1015.058,2.2919
16165,2046.75,2484.8682,1021.3272,2.2884,0.2193,0.9665,2484.8682,1021.3272,2.2884
16166,2046.875,2482.5066,1024.1777,2.2863,0.2206,0.9687,2482.5066,1024.1777,2.2863
16167,2047.0,2491.4673,1023.0359,2.2838,0.2221,0.9594,2491.4673,1023.0359,2.2838
16168,2047.125,2488.2898,1022.5689,2.2739,0.2283,0.8825,2488.2898,1022.5689,2.2739
16169,2047.25,2466.1187,1030.7037,2.2657,0.2334,0.8612,2466.1187,1030.7037,2.2657
16170,2047.375,2447.9465,1052.234,2.2705,0.2305,0.9328,2447.9465,1052.234,2.2705
16171,2047.5,2447.7146,1081.2875,2.2807,0.2241,0.9871,2447.7146,1081.2875,2.2807
16172,2047.625,2459.9219,1105.1034,2.2865,0.2205,0.99,2459.9219,1105.1034,2.2865
16173,2047.75,2477.1729,1120.9683,2.2873,0.22,0.9891,2477.1729,1120.9683,2.2873
16174,2047.875,2499.9541,1132.7554,2.2823,0.2231,0.9281,2499.9541,1132.7554,2.2823
16175,2048.0,2518.4661,1131.944,2.278,0.2258,0.8552,2518.4661,1131.944,2.278
16176,2048.125,2527.0894,1116.9585,2.2822,0.2231,0.9011,2527.0894,1116.9585,2.2822
16177,2048.25,2517.9275,1096.5059,2.2847,0.2216,0.9203,2517.9275,1096.5059,2.2847
16178,2048.375,2489.8755,1083.7611,2.2781,0.2257,0.9139,2489.8755,1083.7611,2.2781
16179,2048.5,2458.4932,1081.6447,2.2703,0.2306,0.9142,2458.4932,1081.6447,2.2703
16180,2048.625,2433.6919,1080.6835,2.2659,0.2333,0.9143,2433.6919,1080.6835,2.2659
16181,2048.75,2421.5044,1085.7192,2.2679,0.232,0.942,2421.5044,1085.7192,2.2679
16182,2048.875,2418.0288,1101.3378,2.2737,0.2284,0.9795,2418.0288,1101.3378,2.2737
16183,2049.0,2414.2192,1104.8907,2.2753,0.2275,0.99,2414.2192,1104.8907,2.2753
16184,2049.125,2410.6389,1078.0803,2.2751,0.2276,0.99,2410.6389,1078.0803,2.2751
16185,2049.25,2413.2944,1060.3408,2.2758,0.2271,0.99,2413.2944,1060.3408,2.2758
16186,2049.375,2418.6755,1083.1276,2.2766,0.2267,0.99,2418.6755,1083.1276,2.2766
16187,2049.5,2429.3013,1088.9935,2.277,0.2264,0.9829,2429.3013,1088.9935,2.277
16188,2049.625,2444.8225,1091.4009,2.2764,0.2268,0.956,2444.8225,1091.4009,2.2764
16189,2049.75,2456.5122,1096.8923,2.2765,0.2267,0.9343,2456.5122,1096.8923,2.2765
16190,2049.875,2455.3618,1117.6825,2.2797,0.2247,0.9563,2455.3618,1117.6825,2.2797
16191,2050.0,2449.8945,1167.3162,2.2816,0.2232,0.9856,2449.8945,1167.3162,2.2816
16192,2050.125,2453.2959,1216.1013,2.2764,0.2236,0.99,2453.2959,1216.1013,2.2764
16193,2050.25,2463.9375,1224.1924,2.2684,0.223,0.99,2463.9375,1224.1924,2.2684
16194,2050.375,2470.0586,1219.1863,2.2619,0.2224,0.99,2470.0586,1219.1863,2.2619
16195,2050.5,2467.7007,1205.4003,2.2576,0.2289,0.9616,2467.7007,1205.4003,2.2576
16196,2050.625,2465.9734,1155.712,2.2552,0.24,0.8905,2465.9734,1155.712,2.2552
16197,2050.75,2458.9236,1068.3801,2.2517,0.2422,0.8236,2458.9236,1068.3801,2.2517
16198,2050.875,2436.967,1005.3958,2.2443,0.2467,0.7686,2436.967,1005.3958,2.2443
16199,2051.0,2399.2954,991.9589,2.2332,0.2537,0.7427,2399.2954,991.9589,2.2332
16200,2051.125,2362.2307,1000.0928,2.2188,0.2627,0.7437,2362.2307,1000.0928,2.2188
16201,2051.25,2343.2708,1013.1539,2.2029,0.2726,0.7464,2343.2708,1013.1539,2.2029
16202,2051.375,2332.8481,1022.5908,2.1892,0.2812,0.7434,2332.8481,1022.5908,2.1892
16203,2051.5,2322.1514,1021.3967,2.1807,0.2864,0.7389,2322.1514,1021.3967,2.1807
16204,2051.625,2315.7461,1023.4323,2.1796,0.2872,0.7516,2315.7461,1023.4323,2.1796
16205,2051.75,2320.5229,1029.6617,2.186,0.2831,0.8165,2320.5229,1029.6617,2.186
16206,2051.875,2334.8713,1048.8982,2.1979,0.2659,0.9077,2334.8713,1048.8982,2.1979
16207,2052.0,2357.9021,1096.2572,2.2111,0.2523,0.9365,2357.9021,1096.2572,2.2111
16208,2052.125,2402.4897,1161.222,2.2218,0.2608,0.8745,2402.4897,1161.222,2.2218
16209,2052.25,2464.7334,1185.2899,2.2309,0.2552,0.8439,2464.7334,1185.2899,2.2309
16210,2052.375,2528.2891,1171.1484,2.2419,0.2483,0.8884,2528.2891,1171.1484,2.2419
16211,2052.5,2575.084,1169.3241,2.2581,0.2382,0.8908,2575.084,1169.3241,2.2581
16212,2052.625,2608.4436,1174.264,2.2773,0.2262,0.8925,2608.4436,1174.264,2.2773
16213,2052.75,2638.9448,1160.8009,2.2883,0.2194,0.8896,2638.9448,1160.8009,2.2883
16214,2052.875,2658.3159,1149.3531,2.2837,0.2222,0.8626,2658.3159,1149.3531,2.2837
16215,2053.0,2669.5037,1161.7559,2.2731,0.2288,0.7897,2669.5037,1161.7559,2.2731
16216,2053.125,2672.0461,1188.5758,2.2719,0.2295,0.7337,2672.0461,1188.5758,2.2719
16217,2053.25,2660.7556,1209.5573,2.2884,0.2193,0.716,2660.7556,1209.5573,2.2884
16218,2053.375,2638.4622,1223.6775,2.3163,0.2018,0.755,2638.4622,1223.6775,2.3163
16219,2053.5,2611.8652,1236.0282,2.3388,0.1879,0.8133,2611.8652,1236.0282,2.3388
16220,2053.625,2579.551,1237.0719,2.347,0.1827,0.8377,2579.551,1237.0719,2.347
16221,2053.75,2551.0476,1238.9398,2.3442,0.1845,0.866,2551.0476,1238.9398,2.3442
16222,2053.875,2532.7395,1238.3977,2.3357,0.1898,0.9097,2532.7395,1238.3977,2.3357
16223,2054.0,2521.0364,1236.5066,2.3261,0.1958,0.9487,2521.0364,1236.5066,2.3261
16224,2054.125,2520.0591,1234.5251,2.319,0.2002,0.9634,2520.0591,1234.5251,2.319
16225,2054.25,2544.4666,1234.6823,2.3166,0.2017,0.9847,2544.4666,1234.6823,2.3166
16226,2054.375,2592.7244,1241.9137,2.3187,0.2004,0.99,2592.7244,1241.9137,2.3187
16227,2054.5,2658.374,1253.0964,2.3241,0.197,0.99,2658.374,1253.0964,2.3241
16228,2054.625,2749.074,1263.0779,2.332,0.1921,0.99,2749.074,1263.0779,2.332
16229,2054.75,2872.677,1270.3177,2.3429,0.1853,0.9538,2872.677,1270.3177,2.3429
16230,2054.875,2975.6301,1281.5544,2.3583,0.1757,0.8442,2975.6301,1281.5544,2.3583
16231,2055.0,3012.2849,1294.9254,2.3793,0.1626,0.6705,3012.2849,1294.9254,2.3793
16232,2055.125,2997.5667,1285.8383,2.4065,0.1456,0.5344,2997.5667,1285.8383,2.4065
16233,2055.25,2943.4131,1251.9961,2.4383,0.1258,0.546,2943.4131,1251.9961,2.4383
16234,2055.375,2864.4307,1213.3077,2.4697,0.1062,0.5449,2864.4307,1213.3077,2.4697
16235,2055.5,2793.2268,1187.8353,2.4918,0.0924,0.6047,2793.2268,1187.8353,2.4918
16236,2055.625,2720.6057,1165.0065,2.4941,0.091,0.824,2720.6057,1165.0065,2.4941
16237,2055.75,2632.0686,1134.2295,2.4724,0.1045,0.99,2632.0686,1134.2295,2.4724
16238,2055.875,2543.6367,1119.615,2.4314,0.1301,0.99,2543.6367,1119.615,2.4314
16239,2056.0,2488.2219,1116.5868,2.3823,0.1607,0.99,2488.2219,1116.5868,2.3823
16240,2056.125,2475.2173,1123.2327,2.3397,0.1873,0.99,2475.2173,1123.2327,2.3397
16241,2056.25,2479.0413,1133.293,2.3159,0.2021,0.99,2479.0413,1133.293,2.3159
16242,2056.375,2494.627,1142.7413,2.311,0.2052,0.99,2494.627,1142.7413,2.311
16243,2056.5,2508.1118,1154.277,2.3153,0.2025,0.99,2508.1118,1154.277,2.3153
16244,2056.625,2508.0137,1156.1559,2.3225,0.198,0.99,2508.0137,1156.1559,2.3225
16245,2056.75,2496.3318,1153.1388,2.3318,0.1922,0.99,2496.3318,1153.1388,2.3318
16246,2056.875,2487.4148,1149.8873,2.3418,0.186,0.99,2487.4148,1149.8873,2.3418
16247,2057.0,2484.1882,1148.9255,2.3463,0.1832,0.9813,2484.1882,1148.9255,2.3463
16248,2057.125,2480.6345,1151.6418,2.3406,0.1867,0.9514,2480.6345,1151.6418,2.3406
16249,2057.25,2472.7034,1152.2478,2.3276,0.1948,0.9268,2472.7034,1152.2478,2.3276
16250,2057.375,2463.2004,1147.1868,2.3132,0.2038,0.9355,2463.2004,1147.1868,2.3132
16251,2057.5,2467.6033,1143.9463,2.3019,0.2108,0.9526,2467.6033,1143.9463,2.3019
16252,2057.625,2490.9299,1148.2244,2.2947,0.2154,0.9608,2490.9299,1148.2244,2.2947
16253,2057.75,2513.2566,1155.3439,2.2901,0.2182,0.9583,2513.2566,1155.3439,2.2901
16254,2057.875,2532.2734,1163.3148,2.2882,0.2194,0.9558,2532.2734,1163.3148,2.2882
16255,2058.0,2547.1619,1174.4988,2.2895,0.2186,0.9535,2547.1619,1174.4988,2.2895
16256,2058.125,2556.5889,1179.0934,2.2934,0.2161,0.9448,2556.5889,1179.0934,2.2934
16257,2058.25,2563.854,1176.9402,2.2966,0.2141,0.9226,2563.854,1176.9402,2.2966
16258,2058.375,2570.582,1172.4227,2.295,0.2151,0.8931,2570.582,1172.4227,2.295
16259,2058.5,2564.9053,1168.8322,2.2892,0.2188,0.8708,2564.9053,1168.8322,2.2892
16260,2058.625,2550.2871,1170.4518,2.2829,0.2227,0.8735,2550.2871,1170.4518,2.2829
16261,2058.75,2540.2612,1173.2402,2.2792,0.225,0.9088,2540.2612,1173.2402,2.2792
16262,2058.875,2545.7024,1175.9454,2.2795,0.2211,0.9612,2545.7024,1175.9454,2.2795
16263,2059.0,2564.1741,1189.2688,2.2841,0.2161,0.9741,2564.1741,1189.2688,2.2841
16264,2059.125,2592.353,1213.7467,2.2929,0.2164,0.9374,2592.353,1213.7467,2.2929
16265,2059.25,2623.2747,1224.9318,2.3043,0.2093,0.9047,2623.2747,1224.9318,2.3043
16266,2059.375,2645.7043,1224.1348,2.3163,0.2019,0.8868,2645.7043,1224.1348,2.3163
16267,2059.5,2658.3564,1221.1832,2.3267,0.1954,0.9028,2658.3564,1221.1832,2.3267
16268,2059.625,2657.4424,1226.1897,2.3332,0.1913,0.9271,2657.4424,1226.1897,2.3332
16269,2059.75,2636.9495,1230.8246,2.3344,0.1906,0.9441,2636.9495,1230.8246,2.3344
16270,2059.875,2612.5767,1222.1832,2.3298,0.1935,0.9593,2612.5767,1222.1832,2.3298
16271,2060.0,2577.2515,1214.983,2.3215,0.1986,0.967,2577.2515,1214.983,2.3215
16272,2060.125,2547.2068,1209.8558,2.3147,0.2028,0.9475,2547.2068,1209.8558,2.3147
16273,2060.25,2542.5842,1204.5297,2.3138,0.2034,0.9129,2542.5842,1204.5297,2.3138
16274,2060.375,2556.7048,1206.2887,2.3192,0.2,0.8767,2556.7048,1206.2887,2.3192
16275,2060.5,2573.3142,1218.8829,2.3276,0.1948,0.8477,2573.3142,1218.8829,2.3276
16276,2060.625,2597.5955,1228.1139,2.336,0.1896,0.8619,2597.5955,1228.1139,2.336
16277,2060.75,2630.0571,1229.4849,2.3434,0.1849,0.9258,2630.0571,1229.4849,2.3434
16278,2060.875,2659.2761,1234.0083,2.3491,0.1814,0.9695,2659.2761,1234.0083,2.3491
16279,2061.0,2686.0991,1244.4785,2.3521,0.1796,0.9824,2686.0991,1244.4785,2.3521
16280,2061.125,2735.209,1249.1147,2.3516,0.1799,0.9445,2735.209,1249.1147,2.3516
16281,2061.25,2791.8066,1245.3795,2.3476,0.1823,0.9379,2791.8066,1245.3795,2.3476
16282,2061.375,2827.509,1249.5609,2.3426,0.1855,0.99,2827.509,1249.5609,2.3426
16283,2061.5,2845.7964,1251.5516,2.3406,0.1867,0.99,2845.7964,1251.5516,2.3406
16284,2061.625,2868.1763,1250.344,2.3453,0.1838,0.94,2868.1763,1250.344,2.3453
16285,2061.75,2858.6401,1246.035,2.3556,0.1774,0.761,2858.6401,1246.035,2.3556
16286,2061.875,2748.1106,1245.073,2.3612,0.1738,0.6202,2748.1106,1245.073,2.3612
16287,2062.0,2622.582,1243.7694,2.3535,0.1787,0.7498,2622.582,1243.7694,2.3535
16288,2062.125,2571.0728,1236.0811,2.3371,0.1889,0.9316,2571.0728,1236.0811,2.3371
16289,2062.25,2562.0798,1241.9102,2.3218,0.1984,0.971,2562.0798,1241.9102,2.3218
16290,2062.375,2549.5942,1245.8029,2.3119,0.2046,0.9853,2549.5942,1245.8029,2.3119
16291,2062.5,2556.4053,1240.3289,2.3066,0.2079,0.9828,2556.4053,1240.3289,2.3066
16292,2062.625,2569.0603,1231.9572,2.3049,0.209,0.9634,2569.0603,1231.9572,2.3049
16293,2062.75,2577.876,1226.2816,2.3086,0.2067,0.9498,2577.876,1226.2816,2.3086
16294,2062.875,2591.522,1220.5769,2.3161,0.202,0.9537,2591.522,1220.5769,2.3161
16295,2063.0,2612.9924,1212.9951,2.3219,0.1983,0.9637,2612.9924,1212.9951,2.3219
16296,2063.125,2626.656,1214.6327,2.3209,0.199,0.9593,2626.656,1214.6327,2.3209
16297,2063.25,2626.6855,1222.9152,2.3124,0.2043,0.9352,2626.6855,1222.9152,2.3124
16298,2063.375,2628.8345,1229.5232,2.3016,0.211,0.9073,2628.8345,1229.5232,2.3016
16299,2063.5,2630.5588,1233.8601,2.2937,0.2159,0.8748,2630.5588,1233.8601,2.2937
16300,2063.625,2643.783,1226.796,2.2907,0.2178,0.8284,2643.783,1226.796,2.2907
16301,2063.75,2653.0381,1230.3602,2.2919,0.2171,0.8045,2653.0381,1230.3602,2.2919
16302,2063.875,2630.178,1236.2756,2.2946,0.2154,0.8122,2630.178,1236.2756,2.2946
16303,2064.0,2613.6145,1234.2644,2.2958,0.2146,0.839,2613.6145,1234.2644,2.2958
16304,2064.125,2619.916,1233.8741,2.2947,0.2153,0.8703,2619.916,1233.8741,2.2947
16305,2064.25,2617.2244,1223.4836,2.2921,0.2169,0.8666,2617.2244,1223.4836,2.2921
16306,2064.375,2597.7371,1194.4414,2.288,0.2195,0.8413,2597.7371,1194.4414,2.288
16307,2064.5,2578.9937,1162.0331,2.2819,0.2233,0.818,2578.9937,1162.0331,2.2819
16308,2064.625,2561.0588,1145.8186,2.2735,0.2285,0.8163,2561.0588,1145.8186,2.2735
16309,2064.75,2536.2629,1146.4536,2.2632,0.235,0.8372,2536.2629,1146.4536,2.2632
16310,2064.875,2516.1104,1146.2101,2.2512,0.2424,0.8459,2516.1104,1146.2101,2.2512
16311,2065.0,2489.856,1146.6047,2.2392,0.2499,0.8268,2489.856,1146.6047,2.2392
16312,2065.125,2474.9609,1150.2125,2.2293,0.2561,0.7987,2474.9609,1150.2125,2.2293
16313,2065.25,2476.8577,1161.4877,2.2241,0.2593,0.7692,2476.8577,1161.4877,2.2241
16314,2065.375,2470.415,1175.2584,2.2264,0.2579,0.7785,2470.415,1175.2584,2.2264
16315,2065.5,2496.3472,1176.7976,2.2364,0.2517,0.829,2496.3472,1176.7976,2.2364
16316,2065.625,2545.4905,1170.4625,2.2497,0.2434,0.883,2545.4905,1170.4625,2.2497
16317,2065.75,2582.0383,1170.6946,2.2611,0.2363,0.911,2582.0383,1170.6946,2.2611
16318,2065.875,2590.9595,1176.8353,2.268,0.2319,0.9213,2590.9595,1176.8353,2.268
16319,2066.0,2597.5234,1184.0701,2.2723,0.2293,0.917,2597.5234,1184.0701,2.2723
16320,2066.125,2603.5605,1182.0667,2.2794,0.2248,0.9176,2603.5605,1182.0667,2.2794
16321,2066.25,2610.1782,1177.515,2.2901,0.2182,0.9278,2610.1782,1177.515,2.2901
16322,2066.375,2616.6694,1186.8087,2.2982,0.2131,0.9371,2616.6694,1186.8087,2.2982
16323,2066.5,2612.116,1189.2283,2.2981,0.2132,0.9471,2612.116,1189.2283,2.2981
16324,2066.625,2583.854,1183.3284,2.2894,0.2186,0.9372,2583.854,1183.3284,2.2894
16325,2066.75,2548.9736,1171.1129,2.2773,0.2261,0.8974,2548.9736,1171.1129,2.2773
16326,2066.875,2532.3394,1176.2947,2.2699,0.2308,0.859,2532.3394,1176.2947,2.2699
16327,2067.0,2525.2168,1206.177,2.2708,0.2302,0.8469,2525.2168,1206.177,2.2708
16328,2067.125,2525.1619,1210.3512,2.2775,0.226,0.8739,2525.1619,1210.3512,2.2775
16329,2067.25,2531.4233,1206.7141,2.2839,0.222,0.9293,2531.4233,1206.7141,2.2839
16330,2067.375,2536.7375,1205.2571,2.2837,0.2221,0.9467,2536.7375,1205.2571,2.2837
16331,2067.5,2536.7478,1208.9384,2.2758,0.2271,0.9044,2536.7478,1208.9384,2.2758
16332,2067.625,2542.8552,1216.2449,2.2673,0.2324,0.8671,2542.8552,1216.2449,2.2673
16333,2067.75,2554.3894,1218.781,2.2659,0.2333,0.8451,2554.3894,1218.781,2.2659
16334,2067.875,2563.4556,1211.9332,2.2719,0.2295,0.8263,2563.4556,1211.9332,2.2719
16335,2068.0,2564.7517,1200.7687,2.2793,0.2249,0.8115,2564.7517,1200.7687,2.2793
16336,2068.125,2557.291,1193.7375,2.2799,0.2246,0.784,2557.291,1193.7375,2.2799
16337,2068.25,2542.8416,1188.7697,2.271,0.2301,0.776,2542.8416,1188.7697,2.271
16338,2068.375,2534.4602,1178.8076,2.2589,0.2376,0.8091,2534.4602,1178.8076,2.2589
16339,2068.5,2529.9246,1173.9216,2.2493,0.2436,0.8625,2529.9246,1173.9216,2.2493
16340,2068.625,2530.7791,1173.7095,2.2424,0.2479,0.9099,2530.7791,1173.7095,2.2424
16341,2068.75,2537.0425,1173.9147,2.2364,0.2517,0.9321,2537.0425,1173.9147,2.2364
16342,2068.875,2545.71,1165.8156,2.2319,0.2545,0.9197,2545.71,1165.8156,2.2319
16343,2069.0,2564.1877,1154.1155,2.2318,0.2545,0.8732,2564.1877,1154.1155,2.2318
16344,2069.125,2583.1633,1149.6171,2.2371,0.2512,0.8402,2583.1633,1149.6171,2.2371
16345,2069.25,2592.8115,1147.1371,2.2457,0.2458,0.8591,2592.8115,1147.1371,2.2457
16346,2069.375,2593.2007,1161.41,2.2559,0.2395,0.9043,2593.2007,1161.41,2.2559
16347,2069.5,2589.9299,1176.0944,2.2658,0.2333,0.925,2589.9299,1176.0944,2.2658
16348,2069.625,2583.2661,1166.134,2.2727,0.229,0.9253,2583.2661,1166.134,2.2727
16349,2069.75,2581.9148,1148.2462,2.274,0.2282,0.9283,2581.9148,1148.2462,2.274
