% 'Vsh'	'Por'	'Vp_b'	'Vs_b'	'Rhob_b'	'Vp_o'	'Vs_o'	'Rhob_o'	'Z_TVD'  
   2.0750000e-01   2.8330000e-01   3.2414731e+03   1.7500331e+03   2.1852000e+00   3.1041968e+03   1.7710719e+03   2.1336000e+00   2.2100000e+03
   1.8090000e-01   2.8360000e-01   3.2401277e+03   1.7469100e+03   2.1846000e+00   3.1006929e+03   1.7685126e+03   2.1316000e+00   2.2101250e+03
   1.6610000e-01   2.8130000e-01   3.2374905e+03   1.7459006e+03   2.1883000e+00   3.0948030e+03   1.7675319e+03   2.1351000e+00   2.2102500e+03
   1.7860000e-01   2.7720000e-01   3.2343665e+03   1.7483916e+03   2.1950000e+00   3.0889346e+03   1.7693580e+03   2.1433000e+00   2.2103750e+03
   1.6290000e-01   2.7310000e-01   3.2315601e+03   1.7526667e+03   2.2015000e+00   3.0802605e+03   1.7735912e+03   2.1499000e+00   2.2105000e+03
   1.6050000e-01   2.7110000e-01   3.2296050e+03   1.7561909e+03   2.2048000e+00   3.0755146e+03   1.7769674e+03   2.1536000e+00   2.2106250e+03
   1.3140000e-01   2.7280000e-01   3.2279216e+03   1.7563230e+03   2.2019000e+00   3.0712368e+03   1.7779164e+03   2.1488000e+00   2.2107500e+03
   1.6120000e-01   2.7510000e-01   3.2265073e+03   1.7519960e+03   2.1983000e+00   3.0747578e+03   1.7731215e+03   2.1462000e+00   2.2108750e+03
   2.8630000e-01   2.7540000e-01   3.2257239e+03   1.7460122e+03   2.1978000e+00   3.0877979e+03   1.7645421e+03   2.1519000e+00   2.2110000e+03
   3.7250000e-01   2.7420000e-01   3.2255901e+03   1.7378706e+03   2.1998000e+00   3.0976030e+03   1.7544775e+03   2.1584000e+00   2.2111250e+03
   3.6710000e-01   2.7260000e-01   3.2260576e+03   1.7321318e+03   2.2024000e+00   3.0979907e+03   1.7486288e+03   2.1610000e+00   2.2112500e+03
   2.8290000e-01   2.7190000e-01   3.2272571e+03   1.7257228e+03   2.2035000e+00   3.0913770e+03   1.7437812e+03   2.1581000e+00   2.2113750e+03
   1.9200000e-01   2.7430000e-01   3.2295369e+03   1.7200887e+03   2.1996000e+00   3.0876602e+03   1.7401465e+03   2.1492000e+00   2.2115000e+03
   1.3620000e-01   2.7930000e-01   3.2319661e+03   1.7192927e+03   2.1916000e+00   3.0886123e+03   1.7409836e+03   2.1374000e+00   2.2116250e+03
   8.3100000e-02   2.8420000e-01   3.2340535e+03   1.7207419e+03   2.1836000e+00   3.0892800e+03   1.7440753e+03   2.1256000e+00   2.2117500e+03
   2.5400000e-02   2.8760000e-01   3.2355916e+03   1.7264495e+03   2.1783000e+00   3.0874231e+03   1.7514080e+03   2.1166000e+00   2.2118750e+03
   2.1000000e-03   2.8870000e-01   3.2366194e+03   1.7325188e+03   2.1765000e+00   3.0864375e+03   1.7581545e+03   2.1135000e+00   2.2120000e+03
   1.0700000e-02   2.8750000e-01   3.2372898e+03   1.7366044e+03   2.1784000e+00   3.0864861e+03   1.7620023e+03   2.1160000e+00   2.2121250e+03
   5.3300000e-02   2.8360000e-01   3.2375603e+03   1.7386279e+03   2.1846000e+00   3.0876021e+03   1.7627417e+03   2.1253000e+00   2.2122500e+03
   9.9000000e-02   2.7910000e-01   3.2373235e+03   1.7414199e+03   2.1919000e+00   3.0879258e+03   1.7641539e+03   2.1357000e+00   2.2123750e+03
   1.5090000e-01   2.7590000e-01   3.2366333e+03   1.7405625e+03   2.1971000e+00   3.0900781e+03   1.7618660e+03   2.1443000e+00   2.2125000e+03
   1.9230000e-01   2.7440000e-01   3.2354421e+03   1.7440402e+03   2.1994000e+00   3.0909314e+03   1.7643931e+03   2.1490000e+00   2.2126250e+03
   2.0720000e-01   2.7450000e-01   3.2335183e+03   1.7473561e+03   2.1993000e+00   3.0891851e+03   1.7674476e+03   2.1496000e+00   2.2127500e+03
   2.0170000e-01   2.7470000e-01   3.2308071e+03   1.7491310e+03   2.1990000e+00   3.0847490e+03   1.7693735e+03   2.1490000e+00   2.2128750e+03
   2.0020000e-01   2.7520000e-01   3.2287349e+03   1.7495139e+03   2.1982000e+00   3.0820371e+03   1.7698381e+03   2.1480000e+00   2.2130000e+03
   2.0940000e-01   2.7610000e-01   3.2276121e+03   1.7483451e+03   2.1967000e+00   3.0822102e+03   1.7685675e+03   2.1467000e+00   2.2131250e+03
   2.0300000e-01   2.7710000e-01   3.2273293e+03   1.7471105e+03   2.1951000e+00   3.0819360e+03   1.7675643e+03   2.1446000e+00   2.2132500e+03
   1.8350000e-01   2.7790000e-01   3.2276423e+03   1.7453066e+03   2.1939000e+00   3.0812512e+03   1.7662155e+03   2.1422000e+00   2.2133750e+03
   2.3260000e-01   2.7870000e-01   3.2285217e+03   1.7439630e+03   2.1925000e+00   3.0881025e+03   1.7639108e+03   2.1432000e+00   2.2135000e+03
   2.4490000e-01   2.8130000e-01   3.2296914e+03   1.7425370e+03   2.1884000e+00   3.0922334e+03   1.7625354e+03   2.1390000e+00   2.2136250e+03
   1.9110000e-01   2.8370000e-01   3.2308477e+03   1.7393303e+03   2.1844000e+00   3.0906450e+03   1.7606427e+03   2.1319000e+00   2.2137500e+03
   1.5940000e-01   2.8490000e-01   3.2319380e+03   1.7367990e+03   2.1826000e+00   3.0904167e+03   1.7588306e+03   2.1283000e+00   2.2138750e+03
   1.7920000e-01   2.8500000e-01   3.2330386e+03   1.7342622e+03   2.1824000e+00   3.0942273e+03   1.7558698e+03   2.1290000e+00   2.2140000e+03
   2.1700000e-01   2.8490000e-01   3.2343008e+03   1.7329595e+03   2.1825000e+00   3.0994934e+03   1.7537758e+03   2.1310000e+00   2.2141250e+03
   2.2880000e-01   2.8530000e-01   3.2357097e+03   1.7312319e+03   2.1820000e+00   3.1028992e+03   1.7518333e+03   2.1310000e+00   2.2142500e+03
   2.2060000e-01   2.8420000e-01   3.2365781e+03   1.7283517e+03   2.1837000e+00   3.1033335e+03   1.7489664e+03   2.1325000e+00   2.2143750e+03
   1.9330000e-01   2.8190000e-01   3.2369438e+03   1.7268102e+03   2.1873000e+00   3.1004270e+03   1.7477299e+03   2.1353000e+00   2.2145000e+03
   1.3930000e-01   2.7930000e-01   3.2369519e+03   1.7276222e+03   2.1915000e+00   3.0938894e+03   1.7493809e+03   2.1373000e+00   2.2146250e+03
   8.8400000e-02   2.7660000e-01   3.2367354e+03   1.7309277e+03   2.1959000e+00   3.0867085e+03   1.7534670e+03   2.1398000e+00   2.2147500e+03
   1.0750000e-01   2.7380000e-01   3.2363137e+03   1.7348490e+03   2.2005000e+00   3.0854392e+03   1.7567280e+03   2.1460000e+00   2.2148750e+03
   2.0390000e-01   2.7170000e-01   3.2358772e+03   1.7376417e+03   2.2038000e+00   3.0924646e+03   1.7573788e+03   2.1546000e+00   2.2150000e+03
   1.9300000e-01   2.7150000e-01   3.2355522e+03   1.7381293e+03   2.2041000e+00   3.0904187e+03   1.7581334e+03   2.1542000e+00   2.2151250e+03
   1.5380000e-01   2.7230000e-01   3.2353367e+03   1.7366459e+03   2.2028000e+00   3.0872871e+03   1.7574623e+03   2.1509000e+00   2.2152500e+03
   1.5290000e-01   2.7340000e-01   3.2352278e+03   1.7331842e+03   2.2010000e+00   3.0883582e+03   1.7540953e+03   2.1489000e+00   2.2153750e+03
   1.6720000e-01   2.7460000e-01   3.2352217e+03   1.7325238e+03   2.1990000e+00   3.0905613e+03   1.7532725e+03   2.1473000e+00   2.2155000e+03
   1.8580000e-01   2.7650000e-01   3.2353198e+03   1.7336335e+03   2.1960000e+00   3.0933035e+03   1.7542136e+03   2.1448000e+00   2.2156250e+03
   2.0460000e-01   2.8120000e-01   3.2354861e+03   1.7350281e+03   2.1886000e+00   3.0975515e+03   1.7557295e+03   2.1373000e+00   2.2157500e+03
   1.8080000e-01   2.8680000e-01   3.2356108e+03   1.7356708e+03   2.1795000e+00   3.0983491e+03   1.7574824e+03   2.1257000e+00   2.2158750e+03
   1.1750000e-01   2.9110000e-01   3.2356855e+03   1.7342084e+03   2.1725000e+00   3.0956711e+03   1.7577689e+03   2.1147000e+00   2.2160000e+03
   6.3300000e-02   2.9320000e-01   3.2356960e+03   1.7312047e+03   2.1692000e+00   3.0930308e+03   1.7560598e+03   2.1083000e+00   2.2161250e+03
   3.8400000e-02   2.9300000e-01   3.2356113e+03   1.7272460e+03   2.1695000e+00   3.0915828e+03   1.7525383e+03   2.1074000e+00   2.2162500e+03
   6.4100000e-02   2.9200000e-01   3.2354373e+03   1.7227946e+03   2.1711000e+00   3.0937087e+03   1.7473744e+03   2.1105000e+00   2.2163750e+03
   1.1730000e-01   2.9280000e-01   3.2348384e+03   1.7188031e+03   2.1699000e+00   3.0983435e+03   1.7423251e+03   2.1117000e+00   2.2165000e+03
   1.4830000e-01   2.9470000e-01   3.2331655e+03   1.7174679e+03   2.1669000e+00   3.0998533e+03   1.7405496e+03   2.1098000e+00   2.2166250e+03
   1.3420000e-01   2.9610000e-01   3.2303184e+03   1.7163416e+03   2.1646000e+00   3.0958757e+03   1.7398533e+03   2.1065000e+00   2.2167500e+03
   9.4600000e-02   2.9570000e-01   3.2266379e+03   1.7156273e+03   2.1652000e+00   3.0877092e+03   1.7398942e+03   2.1053000e+00   2.2168750e+03
   6.9800000e-02   2.9250000e-01   3.2229729e+03   1.7162709e+03   2.1704000e+00   3.0788567e+03   1.7406967e+03   2.1099000e+00   2.2170000e+03
   7.5700000e-02   2.8840000e-01   3.2201387e+03   1.7181687e+03   2.1770000e+00   3.0727385e+03   1.7420563e+03   2.1177000e+00   2.2171250e+03
   1.0670000e-01   2.8760000e-01   3.2178706e+03   1.7206266e+03   2.1782000e+00   3.0714287e+03   1.7438368e+03   2.1206000e+00   2.2172500e+03
   1.3320000e-01   2.8880000e-01   3.2157859e+03   1.7242859e+03   2.1763000e+00   3.0708604e+03   1.7471331e+03   2.1198000e+00   2.2173750e+03
   1.5170000e-01   2.8950000e-01   3.2138687e+03   1.7250635e+03   2.1752000e+00   3.0701741e+03   1.7476129e+03   2.1194000e+00   2.2175000e+03
   1.6430000e-01   2.8910000e-01   3.2124146e+03   1.7247660e+03   2.1758000e+00   3.0691775e+03   1.7470117e+03   2.1207000e+00   2.2176250e+03
   1.6100000e-01   2.8820000e-01   3.2120520e+03   1.7249884e+03   2.1773000e+00   3.0678345e+03   1.7472120e+03   2.1222000e+00   2.2177500e+03
   1.1990000e-01   2.8730000e-01   3.2121404e+03   1.7266736e+03   2.1787000e+00   3.0634109e+03   1.7496744e+03   2.1218000e+00   2.2178750e+03
   5.2200000e-02   2.8660000e-01   3.2126072e+03   1.7297157e+03   2.1798000e+00   3.0570559e+03   1.7540721e+03   2.1197000e+00   2.2180000e+03
   1.7600000e-02   2.8600000e-01   3.2134219e+03   1.7322328e+03   2.1808000e+00   3.0543137e+03   1.7572523e+03   2.1191000e+00   2.2181250e+03
   3.4800000e-02   2.8530000e-01   3.2144160e+03   1.7342932e+03   2.1818000e+00   3.0563115e+03   1.7589170e+03   2.1212000e+00   2.2182500e+03
   7.9200000e-02   2.8470000e-01   3.2152498e+03   1.7351196e+03   2.1830000e+00   3.0607346e+03   1.7587706e+03   2.1246000e+00   2.2183750e+03
   9.3000000e-02   2.8350000e-01   3.2155632e+03   1.7343354e+03   2.1848000e+00   3.0617852e+03   1.7575854e+03   2.1274000e+00   2.2185000e+03
   7.4600000e-02   2.8270000e-01   3.2155083e+03   1.7317062e+03   2.1861000e+00   3.0600740e+03   1.7551991e+03   2.1280000e+00   2.2186250e+03
   6.2100000e-02   2.8290000e-01   3.2146299e+03   1.7266251e+03   2.1858000e+00   3.0589517e+03   1.7503182e+03   2.1270000e+00   2.2187500e+03
   5.4800000e-02   2.8410000e-01   3.2123486e+03   1.7210198e+03   2.1839000e+00   3.0570830e+03   1.7449198e+03   2.1245000e+00   2.2188750e+03
   4.5400000e-02   2.8590000e-01   3.2082036e+03   1.7161715e+03   2.1810000e+00   3.0527268e+03   1.7403912e+03   2.1207000e+00   2.2190000e+03
   1.9300000e-02   2.8790000e-01   3.2020732e+03   1.7124065e+03   2.1778000e+00   3.0440989e+03   1.7373263e+03   2.1158000e+00   2.2191250e+03
   2.7000000e-03   2.8980000e-01   3.1949026e+03   1.7100253e+03   2.1747000e+00   3.0346729e+03   1.7354512e+03   2.1114000e+00   2.2192500e+03
   0.0000000e+00   2.9080000e-01   3.1841477e+03   1.7093020e+03   2.1730000e+00   3.0205068e+03   1.7348877e+03   2.1094000e+00   2.2193750e+03
   3.5000000e-03   2.9070000e-01   3.1671975e+03   1.7104877e+03   2.1732000e+00   2.9971499e+03   1.7360057e+03   2.1098000e+00   2.2195000e+03
   2.4400000e-02   2.8970000e-01   3.1454958e+03   1.7125709e+03   2.1748000e+00   2.9679165e+03   1.7375798e+03   2.1127000e+00   2.2196250e+03
   5.6200000e-02   2.8830000e-01   3.1237766e+03   1.7132513e+03   2.1772000e+00   2.9395825e+03   1.7374647e+03   2.1169000e+00   2.2197500e+03
   4.5800000e-02   2.8680000e-01   3.1081184e+03   1.7114146e+03   2.1795000e+00   2.9158931e+03   1.7356718e+03   2.1190000e+00   2.2198750e+03
   4.8460000e-01   3.0590000e-01   2.3341975e+03   9.7197850e+02   2.1484000e+00   2.3341975e+03   9.7197850e+02   2.1484000e+00   2.1801250e+03
   3.6420000e-01   2.9940000e-01   2.4547698e+03   1.0784714e+03   2.1592000e+00   2.4396965e+03   1.0792881e+03   2.1563000e+00   2.1802500e+03
   2.8250000e-01   2.8980000e-01   2.5835774e+03   1.1890831e+03   2.1748000e+00   2.4479172e+03   1.1964327e+03   2.1494000e+00   2.1803750e+03
   2.6370000e-01   2.7970000e-01   2.6949573e+03   1.2806204e+03   2.1908000e+00   2.4794094e+03   1.2930857e+03   2.1493000e+00   2.1805000e+03
   2.7250000e-01   2.7220000e-01   2.7767710e+03   1.3456520e+03   2.2031000e+00   2.5485796e+03   1.3595764e+03   2.1581000e+00   2.1806250e+03
   2.8730000e-01   2.6840000e-01   2.8153262e+03   1.3751053e+03   2.2093000e+00   2.5970376e+03   1.3888348e+03   2.1658000e+00   2.1807500e+03
   2.9750000e-01   2.6800000e-01   2.8039573e+03   1.3647284e+03   2.2103000e+00   2.5847366e+03   1.3781006e+03   2.1676000e+00   2.1808750e+03
   3.0680000e-01   2.6880000e-01   2.7460879e+03   1.3170917e+03   2.2104000e+00   2.5191169e+03   1.3295779e+03   2.1692000e+00   2.1810000e+03
   3.4700000e-01   2.6450000e-01   2.6599595e+03   1.2446814e+03   2.2161000e+00   2.5571067e+03   1.2500061e+03   2.1982000e+00   2.1811250e+03
   4.1380000e-01   2.5830000e-01   2.5867400e+03   1.1813317e+03   2.2263000e+00   2.5600823e+03   1.1826649e+03   2.2218000e+00   2.1812500e+03
   4.5940000e-01   2.5370000e-01   2.5399578e+03   1.1407550e+03   2.2346000e+00   2.5399578e+03   1.1407550e+03   2.2346000e+00   2.1813750e+03
   4.5940000e-01   2.5370000e-01   2.5255801e+03   1.1292480e+03   2.2350000e+00   2.5255801e+03   1.1292480e+03   2.2350000e+00   2.1815000e+03
   4.1270000e-01   2.6000000e-01   2.5424507e+03   1.1459459e+03   2.2238000e+00   2.5248176e+03   1.1467528e+03   2.2209000e+00   2.1816250e+03
   3.5400000e-01   2.7230000e-01   2.5811885e+03   1.1808998e+03   2.2041000e+00   2.4478108e+03   1.1870032e+03   2.1820000e+00   2.1817500e+03
   3.3790000e-01   2.8160000e-01   2.6131990e+03   1.2078353e+03   2.1893000e+00   2.3895679e+03   1.2188478e+03   2.1502000e+00   2.1818750e+03
   3.4320000e-01   2.8480000e-01   2.6243462e+03   1.2154191e+03   2.1819000e+00   2.5189102e+03   1.2206781e+03   2.1633000e+00   2.1820000e+03
   3.8810000e-01   2.8150000e-01   2.6057908e+03   1.1960643e+03   2.1861000e+00   2.6036812e+03   1.1961725e+03   2.1857000e+00   2.1821250e+03
   4.7020000e-01   2.7320000e-01   2.5639675e+03   1.1559886e+03   2.2009000e+00   2.5639675e+03   1.1559886e+03   2.2009000e+00   2.1822500e+03
   5.5880000e-01   2.6210000e-01   2.5199263e+03   1.1147468e+03   2.2194000e+00   2.5199263e+03   1.1147468e+03   2.2194000e+00   2.1823750e+03
   5.7230000e-01   2.5480000e-01   2.4943999e+03   1.0929586e+03   2.2321000e+00   2.4943999e+03   1.0929586e+03   2.2321000e+00   2.1825000e+03
   5.6070000e-01   2.5550000e-01   2.4895527e+03   1.0899053e+03   2.2320000e+00   2.4895527e+03   1.0899053e+03   2.2320000e+00   2.1826250e+03
   5.3560000e-01   2.6310000e-01   2.5040286e+03   1.1031030e+03   2.2195000e+00   2.5040286e+03   1.1031030e+03   2.2195000e+00   2.1827500e+03
   5.0120000e-01   2.7520000e-01   2.5318264e+03   1.1276187e+03   2.1990000e+00   2.5318264e+03   1.1276187e+03   2.1990000e+00   2.1828750e+03
   4.5810000e-01   2.8840000e-01   2.5645764e+03   1.1571223e+03   2.1768000e+00   2.5645764e+03   1.1571223e+03   2.1768000e+00   2.1830000e+03
   4.0160000e-01   2.9890000e-01   2.5933672e+03   1.1851444e+03   2.1602000e+00   2.5933672e+03   1.1851444e+03   2.1602000e+00   2.1831250e+03
   3.3490000e-01   3.0330000e-01   2.6194888e+03   1.2124236e+03   2.1534000e+00   2.4804324e+03   1.2209474e+03   2.1240000e+00   2.1832500e+03
   2.7690000e-01   3.0530000e-01   2.6482236e+03   1.2413254e+03   2.1501000e+00   2.4337703e+03   1.2552067e+03   2.1031000e+00   2.1833750e+03
   2.3580000e-01   3.0630000e-01   2.6814495e+03   1.2723225e+03   2.1486000e+00   2.4452617e+03   1.2886682e+03   2.0944000e+00   2.1835000e+03
   2.1300000e-01   3.0660000e-01   2.7145413e+03   1.3014091e+03   2.1482000e+00   2.4833550e+03   1.3185427e+03   2.0928000e+00   2.1836250e+03
   2.0430000e-01   3.0620000e-01   2.7379702e+03   1.3212805e+03   2.1492000e+00   2.5109082e+03   1.3387964e+03   2.0933000e+00   2.1837500e+03
   2.0390000e-01   3.0380000e-01   2.7408765e+03   1.3235603e+03   2.1532000e+00   2.5130413e+03   1.3408854e+03   2.0979000e+00   2.1838750e+03
   2.1810000e-01   2.9870000e-01   2.7321882e+03   1.3147358e+03   2.1611000e+00   2.5016675e+03   1.3312423e+03   2.1078000e+00   2.1840000e+03
   2.5940000e-01   2.9180000e-01   2.7211838e+03   1.3020884e+03   2.1718000e+00   2.4896960e+03   1.3173058e+03   2.1220000e+00   2.1841250e+03
   3.0940000e-01   2.8460000e-01   2.7129827e+03   1.2907993e+03   2.1831000e+00   2.5044939e+03   1.3034547e+03   2.1411000e+00   2.1842500e+03
   3.5090000e-01   2.7870000e-01   2.7101697e+03   1.2840382e+03   2.1924000e+00   2.5724778e+03   1.2919113e+03   2.1659000e+00   2.1843750e+03
   3.8560000e-01   2.7610000e-01   2.7121750e+03   1.2816890e+03   2.1970000e+00   2.7121750e+03   1.2816890e+03   2.1970000e+00   2.1845000e+03
   4.1980000e-01   2.7790000e-01   2.7117056e+03   1.2775000e+03   2.1939000e+00   2.7117056e+03   1.2775000e+03   2.1939000e+00   2.1846250e+03
   4.5320000e-01   2.7940000e-01   2.6956873e+03   1.2611426e+03   2.1908000e+00   2.6956873e+03   1.2611426e+03   2.1908000e+00   2.1847500e+03
   4.8430000e-01   2.7880000e-01   2.6593816e+03   1.2292745e+03   2.1913000e+00   2.6593816e+03   1.2292745e+03   2.1913000e+00   2.1848750e+03
   5.1200000e-01   2.7520000e-01   2.6112390e+03   1.1887721e+03   2.1974000e+00   2.6112390e+03   1.1887721e+03   2.1974000e+00   2.1850000e+03
   5.3500000e-01   2.6860000e-01   2.5683821e+03   1.1532115e+03   2.2087000e+00   2.5683821e+03   1.1532115e+03   2.2087000e+00   2.1851250e+03
   5.5150000e-01   2.6040000e-01   2.5519810e+03   1.1392491e+03   2.2225000e+00   2.5519810e+03   1.1392491e+03   2.2225000e+00   2.1852500e+03
   5.5980000e-01   2.5600000e-01   2.5636960e+03   1.1479440e+03   2.2304000e+00   2.5636960e+03   1.1479440e+03   2.2304000e+00   2.1853750e+03
   5.6000000e-01   2.5680000e-01   2.5930850e+03   1.1709414e+03   2.2294000e+00   2.5930850e+03   1.1709414e+03   2.2294000e+00   2.1855000e+03
   5.5220000e-01   2.6160000e-01   2.6276250e+03   1.1984243e+03   2.2210000e+00   2.6276250e+03   1.1984243e+03   2.2210000e+00   2.1856250e+03
   5.3870000e-01   2.6880000e-01   2.6559600e+03   1.2213972e+03   2.2087000e+00   2.6559600e+03   1.2213972e+03   2.2087000e+00   2.1857500e+03
   5.2420000e-01   2.7600000e-01   2.6708899e+03   1.2339600e+03   2.1971000e+00   2.6708899e+03   1.2339600e+03   2.1971000e+00   2.1858750e+03
   5.1720000e-01   2.7930000e-01   2.6635173e+03   1.2286019e+03   2.1912000e+00   2.6635173e+03   1.2286019e+03   2.1912000e+00   2.1860000e+03
   5.1870000e-01   2.7880000e-01   2.6304006e+03   1.2024913e+03   2.1918000e+00   2.6304006e+03   1.2024913e+03   2.1918000e+00   2.1861250e+03
   5.2680000e-01   2.7530000e-01   2.5757024e+03   1.1590083e+03   2.1975000e+00   2.5757024e+03   1.1590083e+03   2.1975000e+00   2.1862500e+03
   5.3950000e-01   2.6990000e-01   2.5067573e+03   1.1040598e+03   2.2066000e+00   2.5067573e+03   1.1040598e+03   2.2066000e+00   2.1863750e+03
   5.5420000e-01   2.6380000e-01   2.4348726e+03   1.0467006e+03   2.2166000e+00   2.4348726e+03   1.0467006e+03   2.2166000e+00   2.1865000e+03
   5.6690000e-01   2.6020000e-01   2.3816140e+03   1.0040692e+03   2.2228000e+00   2.3816140e+03   1.0040692e+03   2.2228000e+00   2.1866250e+03
   5.6920000e-01   2.6320000e-01   2.3776804e+03   1.0006082e+03   2.2181000e+00   2.3776804e+03   1.0006082e+03   2.2181000e+00   2.1867500e+03
   5.6160000e-01   2.6950000e-01   2.4098486e+03   1.0260667e+03   2.2075000e+00   2.4098486e+03   1.0260667e+03   2.2075000e+00   2.1868750e+03
   5.4360000e-01   2.7620000e-01   2.4717085e+03   1.0760667e+03   2.1960000e+00   2.4717085e+03   1.0760667e+03   2.1960000e+00   2.1870000e+03
   5.1260000e-01   2.8110000e-01   2.5478501e+03   1.1386122e+03   2.1882000e+00   2.5478501e+03   1.1386122e+03   2.1882000e+00   2.1871250e+03
   4.6740000e-01   2.8220000e-01   2.6128342e+03   1.1929807e+03   2.1870000e+00   2.6128342e+03   1.1929807e+03   2.1870000e+00   2.1872500e+03
   4.7350000e-01   2.7790000e-01   2.6202517e+03   1.1991173e+03   2.1941000e+00   2.6202517e+03   1.1991173e+03   2.1941000e+00   2.1873750e+03
   4.9580000e-01   2.7310000e-01   2.6001760e+03   1.1818668e+03   2.2023000e+00   2.6001760e+03   1.1818668e+03   2.2023000e+00   2.1875000e+03
   5.1220000e-01   2.6970000e-01   2.5668088e+03   1.1542166e+03   2.2080000e+00   2.5668088e+03   1.1542166e+03   2.2080000e+00   2.1876250e+03
   5.2150000e-01   2.6830000e-01   2.5321990e+03   1.1260354e+03   2.2100000e+00   2.5321990e+03   1.1260354e+03   2.2100000e+00   2.1877500e+03
